Unnamed: 0,Content ID,Unnamed: 2,Type,Datetime,Category,Sentiment,Score
651,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,dislike,2020-03-12 11:55:00,food,negative,10
652,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,worried,2020-10-09 00:27:00,food,negative,12
654,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,adore,2020-12-10 17:18:00,food,positive,72
656,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,love,2020-01-11 00:44:00,food,positive,65
659,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,intrigued,2021-01-06 13:54:00,food,positive,45
682,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,like,2021-07-05 18:00:00,dogs,positive,50
685,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,hate,2021-05-05 04:57:00,dogs,negative,5
686,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,disgust,2021-11-05 03:04:00,dogs,negative,0
687,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,heart,2021-12-03 12:19:00,dogs,positive,60
692,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,worried,2020-10-12 08:38:00,dogs,negative,12
694,34a3747a-0b77-42f6-ae19-87c38b94b674,,interested,2021-03-04 09:24:00,science,positive,30
698,34a3747a-0b77-42f6-ae19-87c38b94b674,,adore,2020-02-07 11:39:00,science,positive,72
700,34a3747a-0b77-42f6-ae19-87c38b94b674,,love,2021-05-04 19:34:00,science,positive,65
702,34a3747a-0b77-42f6-ae19-87c38b94b674,,intrigued,2021-09-01 20:40:00,science,positive,45
704,34a3747a-0b77-42f6-ae19-87c38b94b674,,like,2020-07-09 01:45:00,science,positive,50
707,34a3747a-0b77-42f6-ae19-87c38b94b674,,interested,2021-01-03 20:21:00,science,positive,30
711,34a3747a-0b77-42f6-ae19-87c38b94b674,,indifferent,2020-09-08 10:14:00,science,neutral,20
717,34a3747a-0b77-42f6-ae19-87c38b94b674,,like,2020-03-09 13:24:00,science,positive,50
718,34a3747a-0b77-42f6-ae19-87c38b94b674,,heart,2021-09-03 12:10:00,science,positive,60
721,34a3747a-0b77-42f6-ae19-87c38b94b674,,heart,2020-06-09 17:27:00,science,positive,60
723,34a3747a-0b77-42f6-ae19-87c38b94b674,,disgust,2020-05-08 15:37:00,science,negative,0
724,34a3747a-0b77-42f6-ae19-87c38b94b674,,peeking,2021-04-03 21:16:00,science,neutral,35
725,34a3747a-0b77-42f6-ae19-87c38b94b674,,love,2020-12-10 05:59:00,science,positive,65
726,34a3747a-0b77-42f6-ae19-87c38b94b674,,love,2021-07-05 04:02:00,science,positive,65
732,34a3747a-0b77-42f6-ae19-87c38b94b674,,cherish,2020-09-10 19:16:00,science,positive,70
733,34a3747a-0b77-42f6-ae19-87c38b94b674,,want,2021-08-06 15:13:00,science,positive,70
749,2920dccb-e06f-49fc-8049-b6d4164dfe84,,worried,2021-09-01 11:20:00,veganism,negative,12
751,2920dccb-e06f-49fc-8049-b6d4164dfe84,,scared,2020-07-12 11:41:00,veganism,negative,15
752,2920dccb-e06f-49fc-8049-b6d4164dfe84,,peeking,2021-10-05 11:45:00,veganism,neutral,35
753,2920dccb-e06f-49fc-8049-b6d4164dfe84,,interested,2021-04-02 11:26:00,veganism,positive,30
755,2920dccb-e06f-49fc-8049-b6d4164dfe84,,worried,2021-02-02 09:22:00,veganism,negative,12
756,2920dccb-e06f-49fc-8049-b6d4164dfe84,,want,2021-03-05 18:01:00,veganism,positive,70
757,2920dccb-e06f-49fc-8049-b6d4164dfe84,,like,2021-10-05 19:45:00,veganism,positive,50
758,2920dccb-e06f-49fc-8049-b6d4164dfe84,,super love,2020-07-10 13:22:00,veganism,positive,75
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,,scared,2021-10-04 18:40:00,veganism,negative,15
761,2920dccb-e06f-49fc-8049-b6d4164dfe84,,hate,2021-03-01 20:01:00,veganism,negative,5
763,2920dccb-e06f-49fc-8049-b6d4164dfe84,,heart,2021-07-05 14:55:00,veganism,positive,60
764,2920dccb-e06f-49fc-8049-b6d4164dfe84,,intrigued,2021-09-02 08:21:00,veganism,positive,45
765,2920dccb-e06f-49fc-8049-b6d4164dfe84,,love,2021-02-01 02:38:00,veganism,positive,65
766,2920dccb-e06f-49fc-8049-b6d4164dfe84,,love,2020-02-08 11:25:00,veganism,positive,65
767,2920dccb-e06f-49fc-8049-b6d4164dfe84,,heart,2021-11-01 10:46:00,veganism,positive,60
772,2920dccb-e06f-49fc-8049-b6d4164dfe84,,peeking,2021-12-04 15:08:00,veganism,neutral,35
774,2920dccb-e06f-49fc-8049-b6d4164dfe84,,indifferent,2021-11-02 00:21:00,veganism,neutral,20
775,2920dccb-e06f-49fc-8049-b6d4164dfe84,,dislike,2021-12-01 21:32:00,veganism,negative,10
783,f4e3840e-bb71-40c2-afc5-9408d842646d,,adore,2020-09-12 23:38:00,healthy eating,positive,72
786,f4e3840e-bb71-40c2-afc5-9408d842646d,,adore,2020-05-07 19:22:00,healthy eating,positive,72
787,f4e3840e-bb71-40c2-afc5-9408d842646d,,dislike,2021-08-05 07:39:00,healthy eating,negative,10
788,f4e3840e-bb71-40c2-afc5-9408d842646d,,like,2020-02-10 00:45:00,healthy eating,positive,50
789,f4e3840e-bb71-40c2-afc5-9408d842646d,,interested,2021-04-01 04:40:00,healthy eating,positive,30
790,f4e3840e-bb71-40c2-afc5-9408d842646d,,intrigued,2021-06-06 18:49:00,healthy eating,positive,45
791,f4e3840e-bb71-40c2-afc5-9408d842646d,,dislike,2020-06-12 18:13:00,healthy eating,negative,10
792,f4e3840e-bb71-40c2-afc5-9408d842646d,,super love,2020-02-10 01:50:00,healthy eating,positive,75
793,f4e3840e-bb71-40c2-afc5-9408d842646d,,cherish,2020-02-11 14:43:00,healthy eating,positive,70
794,f4e3840e-bb71-40c2-afc5-9408d842646d,,worried,2020-10-12 08:47:00,healthy eating,negative,12
800,f4e3840e-bb71-40c2-afc5-9408d842646d,,disgust,2021-08-03 02:51:00,healthy eating,negative,0
806,f4e3840e-bb71-40c2-afc5-9408d842646d,,worried,2020-07-12 06:14:00,healthy eating,negative,12
807,f4e3840e-bb71-40c2-afc5-9408d842646d,,adore,2021-02-04 19:50:00,healthy eating,positive,72
811,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,intrigued,2020-03-09 17:05:00,food,positive,45
812,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,indifferent,2021-09-03 07:35:00,food,neutral,20
814,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,cherish,2020-11-10 05:56:00,food,positive,70
818,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,dislike,2020-09-09 07:25:00,food,negative,10
819,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,love,2021-10-05 00:06:00,food,positive,65
820,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,adore,2020-09-10 04:55:00,food,positive,72
821,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,indifferent,2020-01-09 10:45:00,food,neutral,20
823,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,heart,2020-11-12 01:37:00,food,positive,60
826,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,indifferent,2021-01-06 12:27:00,food,neutral,20
828,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,love,2021-09-03 10:29:00,food,positive,65
829,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,like,2020-11-12 10:43:00,food,positive,50
831,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,dislike,2020-02-10 21:47:00,food,negative,10
833,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,indifferent,2020-11-11 11:26:00,food,neutral,20
834,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,disgust,2020-04-12 13:10:00,food,negative,0
835,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,worried,2021-02-03 10:11:00,food,negative,12
839,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,peeking,2020-07-12 07:22:00,dogs,neutral,35
840,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,dislike,2020-12-09 15:36:00,dogs,negative,10
841,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,scared,2021-08-06 21:29:00,dogs,negative,15
846,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,indifferent,2020-03-08 09:02:00,dogs,neutral,20
853,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,worried,2021-07-06 03:26:00,dogs,negative,12
858,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,disgust,2020-08-07 10:18:00,dogs,negative,0
859,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,like,2020-06-11 15:34:00,dogs,positive,50
861,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,scared,2020-07-10 09:16:00,dogs,negative,15
862,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,want,2020-01-09 22:33:00,dogs,positive,70
867,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,super love,2020-08-11 03:05:00,dogs,positive,75
869,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,like,2021-01-02 11:49:00,dogs,positive,50
872,89fd8f89-807f-4076-b7e7-84db361e11c1,,intrigued,2020-09-09 00:41:00,studying,positive,45
873,89fd8f89-807f-4076-b7e7-84db361e11c1,,intrigued,2020-05-07 10:43:00,studying,positive,45
874,89fd8f89-807f-4076-b7e7-84db361e11c1,,hate,2021-07-04 20:19:00,studying,negative,5
879,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,adore,2021-10-03 18:08:00,cooking,positive,72
882,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,adore,2021-04-05 21:19:00,cooking,positive,72
886,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,interested,2020-03-11 04:22:00,cooking,positive,30
887,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,super love,2020-02-09 00:42:00,cooking,positive,75
888,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,dislike,2020-11-12 09:58:00,cooking,negative,10
891,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,dislike,2021-03-02 08:07:00,cooking,negative,10
893,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,dislike,2020-10-10 22:18:00,cooking,negative,10
897,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,hate,2021-05-02 19:47:00,cooking,negative,5
898,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,interested,2021-09-02 04:51:00,cooking,positive,30
899,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,adore,2020-04-10 22:03:00,cooking,positive,72
902,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,indifferent,2020-02-07 22:14:00,cooking,neutral,20
904,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,,like,2021-01-01 01:06:00,cooking,positive,50
908,eec5e521-4c28-4e8a-93a9-d544803fad7e,,like,2021-07-03 22:58:00,food,positive,50
913,eec5e521-4c28-4e8a-93a9-d544803fad7e,,peeking,2020-05-08 20:00:00,food,neutral,35
917,eec5e521-4c28-4e8a-93a9-d544803fad7e,,cherish,2021-03-01 15:07:00,food,positive,70
918,eec5e521-4c28-4e8a-93a9-d544803fad7e,,hate,2020-11-11 12:09:00,food,negative,5
923,eec5e521-4c28-4e8a-93a9-d544803fad7e,,hate,2020-10-07 14:19:00,food,negative,5
928,eec5e521-4c28-4e8a-93a9-d544803fad7e,,worried,2020-04-07 12:35:00,food,negative,12
929,eec5e521-4c28-4e8a-93a9-d544803fad7e,,super love,2020-12-08 21:47:00,food,positive,75
930,eec5e521-4c28-4e8a-93a9-d544803fad7e,,hate,2020-12-12 13:04:00,food,negative,5
935,eec5e521-4c28-4e8a-93a9-d544803fad7e,,want,2020-01-10 04:13:00,food,positive,70
936,eec5e521-4c28-4e8a-93a9-d544803fad7e,,hate,2021-04-06 17:31:00,food,negative,5
938,eec5e521-4c28-4e8a-93a9-d544803fad7e,,worried,2020-01-11 03:02:00,food,negative,12
939,eec5e521-4c28-4e8a-93a9-d544803fad7e,,disgust,2020-10-10 23:55:00,food,negative,0
940,eec5e521-4c28-4e8a-93a9-d544803fad7e,,like,2020-02-08 05:53:00,food,positive,50
941,eec5e521-4c28-4e8a-93a9-d544803fad7e,,intrigued,2020-12-11 20:23:00,food,positive,45
943,eec5e521-4c28-4e8a-93a9-d544803fad7e,,hate,2021-12-02 12:06:00,food,negative,5
946,07f88a73-aef2-45fd-8b5d-418e448b853d,,cherish,2021-12-03 16:22:00,Animals,positive,70
953,07f88a73-aef2-45fd-8b5d-418e448b853d,,cherish,2021-02-03 14:45:00,Animals,positive,70
954,07f88a73-aef2-45fd-8b5d-418e448b853d,,adore,2021-12-02 16:37:00,Animals,positive,72
959,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,love,2021-08-01 15:13:00,technology,positive,65
961,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,heart,2020-08-07 11:52:00,technology,positive,60
963,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,disgust,2020-01-08 08:00:00,technology,negative,0
965,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,disgust,2020-06-10 11:27:00,technology,negative,0
966,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,adore,2020-04-11 14:40:00,technology,positive,72
968,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,cherish,2020-07-09 23:56:00,technology,positive,70
969,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,scared,2021-05-06 11:48:00,technology,negative,15
972,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,,adore,2020-04-08 11:20:00,technology,positive,72
980,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,scared,2021-05-02 02:00:00,healthy eating,negative,15
981,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,intrigued,2021-12-03 23:07:00,healthy eating,positive,45
988,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,peeking,2021-07-02 13:05:00,healthy eating,neutral,35
990,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,worried,2021-11-03 00:44:00,healthy eating,negative,12
991,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,peeking,2020-12-12 15:42:00,healthy eating,neutral,35
993,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,love,2021-03-02 21:47:00,healthy eating,positive,65
994,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,cherish,2020-01-09 22:44:00,healthy eating,positive,70
995,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,disgust,2020-01-10 07:34:00,healthy eating,negative,0
998,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,super love,2020-12-11 16:56:00,healthy eating,positive,75
1001,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,super love,2021-12-04 23:07:00,healthy eating,positive,75
1002,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,like,2020-11-07 00:31:00,healthy eating,positive,50
1004,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,want,2020-10-08 05:25:00,healthy eating,positive,70
1005,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,worried,2021-08-03 12:14:00,healthy eating,negative,12
1009,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,scared,2021-01-02 07:58:00,healthy eating,negative,15
1014,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,disgust,2020-07-07 12:17:00,healthy eating,negative,0
1019,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,worried,2021-08-01 12:59:00,healthy eating,negative,12
1021,457301ee-3e87-40d8-8b82-ea4e1fa90e39,,dislike,2021-05-04 06:47:00,healthy eating,negative,10
1028,4fa14453-7b29-4302-b51f-9aa23b472c1b,,heart,2020-07-09 15:12:00,animals,positive,60
1032,4fa14453-7b29-4302-b51f-9aa23b472c1b,,adore,2020-06-09 09:22:00,animals,positive,72
1033,4fa14453-7b29-4302-b51f-9aa23b472c1b,,disgust,2020-08-09 15:30:00,animals,negative,0
1036,4fa14453-7b29-4302-b51f-9aa23b472c1b,,dislike,2020-07-12 07:49:00,animals,negative,10
1037,4fa14453-7b29-4302-b51f-9aa23b472c1b,,dislike,2021-03-05 02:36:00,animals,negative,10
1041,4fa14453-7b29-4302-b51f-9aa23b472c1b,,worried,2020-06-07 05:30:00,animals,negative,12
1044,4fa14453-7b29-4302-b51f-9aa23b472c1b,,want,2020-05-10 00:00:00,animals,positive,70
1048,4fa14453-7b29-4302-b51f-9aa23b472c1b,,interested,2021-04-01 16:17:00,animals,positive,30
1051,16757b80-2803-4464-b5d7-e372d8d77337,,hate,2020-11-11 18:52:00,technology,negative,5
1053,ab4c4756-1c50-4136-bad9-3216e01ffac2,,like,2021-06-01 17:22:00,fitness,positive,50
1057,ab4c4756-1c50-4136-bad9-3216e01ffac2,,like,2021-04-01 09:28:00,fitness,positive,50
1058,ab4c4756-1c50-4136-bad9-3216e01ffac2,,interested,2021-06-01 15:18:00,fitness,positive,30
1062,ab4c4756-1c50-4136-bad9-3216e01ffac2,,want,2020-01-10 17:11:00,fitness,positive,70
1066,ab4c4756-1c50-4136-bad9-3216e01ffac2,,worried,2021-07-01 20:31:00,fitness,negative,12
1077,ab4c4756-1c50-4136-bad9-3216e01ffac2,,adore,2020-05-10 10:25:00,fitness,positive,72
1083,4478d98e-43e8-4dc0-884d-c1115aa8b970,,super love,2020-10-10 12:25:00,animals,positive,75
1087,4478d98e-43e8-4dc0-884d-c1115aa8b970,,interested,2021-09-05 05:10:00,animals,positive,30
1089,4478d98e-43e8-4dc0-884d-c1115aa8b970,,disgust,2020-05-07 20:02:00,animals,negative,0
1091,4478d98e-43e8-4dc0-884d-c1115aa8b970,,cherish,2020-03-11 21:53:00,animals,positive,70
1092,4478d98e-43e8-4dc0-884d-c1115aa8b970,,hate,2021-04-03 18:10:00,animals,negative,5
1095,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,want,2021-02-06 15:37:00,fitness,positive,70
1098,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,scared,2020-10-09 17:30:00,fitness,negative,15
1101,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,cherish,2020-01-07 18:24:00,fitness,positive,70
1106,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,disgust,2020-12-11 19:22:00,fitness,negative,0
1107,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,heart,2020-04-12 01:31:00,fitness,positive,60
1108,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,intrigued,2020-06-07 23:09:00,fitness,positive,45
1109,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,scared,2020-03-08 03:42:00,fitness,negative,15
1112,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,super love,2021-09-01 01:09:00,fitness,positive,75
1117,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,hate,2020-04-12 19:57:00,fitness,negative,5
1119,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,super love,2021-04-02 03:57:00,fitness,positive,75
1120,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,like,2020-08-11 16:08:00,fitness,positive,50
1122,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,peeking,2021-01-06 04:56:00,fitness,neutral,35
1125,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,like,2020-11-10 07:33:00,fitness,positive,50
1126,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,scared,2020-10-10 05:06:00,fitness,negative,15
1127,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,like,2021-10-06 08:11:00,fitness,positive,50
1130,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,intrigued,2020-08-11 16:37:00,fitness,positive,45
1132,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,intrigued,2020-09-08 14:35:00,fitness,positive,45
1133,34f73132-fff6-4f01-a5ec-4b4b66461fc7,,heart,2020-07-08 06:08:00,fitness,positive,60
1139,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,interested,2020-05-11 17:43:00,veganism,positive,30
1142,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,disgust,2020-06-12 06:14:00,veganism,negative,0
1144,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,cherish,2020-08-09 15:43:00,veganism,positive,70
1145,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,scared,2020-12-11 18:44:00,veganism,negative,15
1146,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,super love,2020-01-09 16:08:00,veganism,positive,75
1148,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,,peeking,2021-04-04 08:34:00,veganism,neutral,35
1150,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,hate,2020-09-07 18:18:00,dogs,negative,5
1154,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,super love,2020-11-12 05:18:00,dogs,positive,75
1157,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,want,2021-07-03 15:45:00,dogs,positive,70
1158,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,love,2021-10-05 10:01:00,dogs,positive,65
1159,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,heart,2021-01-01 17:12:00,dogs,positive,60
1161,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,want,2020-09-07 09:15:00,dogs,positive,70
1163,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,heart,2021-06-02 09:30:00,dogs,positive,60
1167,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,scared,2021-08-06 02:30:00,dogs,negative,15
1172,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,interested,2021-10-02 18:48:00,dogs,positive,30
1180,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,intrigued,2020-01-09 12:06:00,dogs,positive,45
1185,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,want,2021-11-05 14:07:00,dogs,positive,70
1187,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,intrigued,2021-07-01 07:39:00,dogs,positive,45
1190,220d9dc1-f8a5-422d-b200-3819f3b89b2b,,hate,2020-06-11 04:38:00,dogs,negative,5
1192,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,want,2020-10-07 19:34:00,healthy eating,positive,70
1193,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,adore,2021-12-04 00:20:00,healthy eating,positive,72
1195,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,indifferent,2021-09-04 23:26:00,healthy eating,neutral,20
1197,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,indifferent,2021-06-05 06:55:00,healthy eating,neutral,20
1200,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,want,2020-07-07 22:15:00,healthy eating,positive,70
1205,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,love,2020-01-09 13:36:00,healthy eating,positive,65
1206,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,disgust,2020-01-09 06:27:00,healthy eating,negative,0
1207,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,scared,2020-05-12 08:49:00,healthy eating,negative,15
1209,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,worried,2020-12-08 01:35:00,healthy eating,negative,12
1210,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,dislike,2020-09-10 12:12:00,healthy eating,negative,10
1211,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,want,2021-12-05 22:46:00,healthy eating,positive,70
1212,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,scared,2020-04-12 19:01:00,healthy eating,negative,15
1213,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,adore,2020-10-08 17:57:00,healthy eating,positive,72
1214,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,love,2020-07-08 19:31:00,healthy eating,positive,65
1216,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,cherish,2021-12-04 02:05:00,healthy eating,positive,70
1218,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,,like,2020-04-12 21:33:00,healthy eating,positive,50
1226,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,interested,2020-05-07 05:18:00,studying,positive,30
1228,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,like,2021-04-01 17:31:00,studying,positive,50
1232,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,intrigued,2021-10-02 17:08:00,studying,positive,45
1235,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,indifferent,2020-08-12 11:22:00,studying,neutral,20
1236,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,heart,2020-06-09 08:09:00,studying,positive,60
1238,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,intrigued,2021-12-03 21:19:00,studying,positive,45
1239,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,scared,2021-01-03 19:04:00,studying,negative,15
1241,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,want,2021-06-02 15:30:00,studying,positive,70
1243,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,cherish,2021-10-04 21:19:00,studying,positive,70
1249,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,worried,2020-05-09 14:28:00,studying,negative,12
1252,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,interested,2020-07-12 11:02:00,studying,positive,30
1253,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,interested,2020-08-12 13:59:00,studying,positive,30
1254,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,disgust,2021-07-02 18:56:00,studying,negative,0
1255,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,super love,2020-12-07 14:13:00,studying,positive,75
1256,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,scared,2020-02-08 09:53:00,studying,negative,15
1257,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,worried,2021-05-03 13:41:00,studying,negative,12
1260,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,,super love,2021-01-01 08:56:00,studying,positive,75
1264,259cd56f-b017-4a41-81a7-f26ce9b35092,,adore,2021-06-05 09:35:00,culture,positive,72
1266,259cd56f-b017-4a41-81a7-f26ce9b35092,,intrigued,2020-11-10 21:15:00,culture,positive,45
1268,259cd56f-b017-4a41-81a7-f26ce9b35092,,scared,2020-12-07 16:41:00,culture,negative,15
1270,259cd56f-b017-4a41-81a7-f26ce9b35092,,worried,2020-08-09 23:38:00,culture,negative,12
1271,259cd56f-b017-4a41-81a7-f26ce9b35092,,interested,2021-03-01 20:17:00,culture,positive,30
1272,259cd56f-b017-4a41-81a7-f26ce9b35092,,interested,2021-01-05 23:58:00,culture,positive,30
1274,259cd56f-b017-4a41-81a7-f26ce9b35092,,worried,2020-03-10 05:45:00,culture,negative,12
1276,259cd56f-b017-4a41-81a7-f26ce9b35092,,adore,2021-09-04 03:19:00,culture,positive,72
1277,259cd56f-b017-4a41-81a7-f26ce9b35092,,adore,2021-12-03 14:08:00,culture,positive,72
1278,259cd56f-b017-4a41-81a7-f26ce9b35092,,cherish,2021-04-03 04:56:00,culture,positive,70
1287,c01fa154-5348-4040-9d20-0bbf01f6349b,,interested,2020-05-11 19:47:00,tennis,positive,30
1291,c01fa154-5348-4040-9d20-0bbf01f6349b,,hate,2021-08-03 04:44:00,tennis,negative,5
